YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
1958,14,1400,Blue-winged teal,0,0
1958,14,1420,Northern shoveler,0,0
1958,14,1430,Northern pintail,123428,35460
1958,14,1460,Redhead,0,0
1958,14,1470,Canvasback,0,0
1958,14,1499,Generic scaup,693759,103342
1958,14,1500,Ring-necked duck,0,0
1958,14,1519,Generic goldeneye,70703,32008
1958,14,1530,Bufflehead,0,0
1958,14,1670,Ruddy duck,0,0
1958,14,1720,Canada goose,8627.8,8627.8
1958,14,2210,American coot,0,0
1958,15,1320,Mallard,20463,43783.1
1958,15,1350,Gadwall,0,987.5
1958,15,1370,American wigeon,15486,41048.64
1958,15,1390,Green-winged teal,0,42061.75
1958,15,1400,Blue-winged teal,0,5732.79
1958,15,1420,Northern shoveler,0,7476.49
1958,15,1430,Northern pintail,33180,99921.24
1958,15,1460,Redhead,0,968.52
1958,15,1470,Canvasback,0,5357.75
1958,15,1499,Generic scaup,174377,166537.1
1958,15,1500,Ring-necked duck,0,10577.22
1958,15,1519,Generic goldeneye,0,17658.6
1958,15,1530,Bufflehead,0,15023.27
1958,15,1670,Ruddy duck,0,3495.69
1958,15,1720,Canada goose,110268.81,110268.81
1958,15,2210,American coot,0,6929.97
1958,16,1320,Mallard,40724,7892
1958,16,1350,Gadwall,0,0
1958,16,1370,American wigeon,16810,12107
1958,16,1390,Green-winged teal,0,0
1958,16,1400,Blue-winged teal,0,0
1958,16,1420,Northern shoveler,0,0
1958,16,1430,Northern pintail,43222,22712
1958,16,1460,Redhead,0,0
1958,16,1470,Canvasback,0,0
1958,16,1499,Generic scaup,234286,94540
1958,16,1500,Ring-necked duck,0,0
1958,16,1519,Generic goldeneye,0,0
1958,16,1530,Bufflehead,2992,3590
1958,16,1670,Ruddy duck,0,0
1958,16,1720,Canada goose,0,0
1958,16,2210,American coot,0,0
1958,17,1320,Mallard,377914,157432
1958,17,1350,Gadwall,0,0
1958,17,1370,American wigeon,212663,110754
1958,17,1390,Green-winged teal,231405,174636
1958,17,1400,Blue-winged teal,24327,33676
1958,17,1420,Northern shoveler,90625,119834
1958,17,1430,Northern pintail,263968,113506
1958,17,1460,Redhead,0,0
1958,17,1470,Canvasback,0,0
1958,17,1499,Generic scaup,262617,114850
1958,17,1500,Ring-necked duck,0,0
1958,17,1519,Generic goldeneye,4255,3002
1958,17,1530,Bufflehead,15664,5031
1958,17,1670,Ruddy duck,0,0
1958,17,1720,Canada goose,68535.16,68535.16
1958,17,2210,American coot,0,0
1958,18,1320,Mallard,35684,11944
1958,18,1350,Gadwall,0,0
1958,18,1370,American wigeon,32406,5013
1958,18,1390,Green-winged teal,61355,14174
1958,18,1400,Blue-winged teal,0,0
1958,18,1420,Northern shoveler,4551,6801
1958,18,1430,Northern pintail,13887,1144
1958,18,1460,Redhead,0,0
1958,18,1470,Canvasback,0,0
1958,18,1499,Generic scaup,234794,78610
1958,18,1500,Ring-necked duck,5246,7824
1958,18,1519,Generic goldeneye,0,0
1958,18,1530,Bufflehead,2884,4286
1958,18,1670,Ruddy duck,0,0
1958,18,1720,Canada goose,0,0
1958,18,2210,American coot,0,0
1958,20,1320,Mallard,103644,41618
1958,20,1350,Gadwall,626,320
1958,20,1370,American wigeon,35905,6363
1958,20,1390,Green-winged teal,9711,3304
1958,20,1400,Blue-winged teal,25524,6954
1958,20,1420,Northern shoveler,11525,2790
1958,20,1430,Northern pintail,46433,18739
1958,20,1460,Redhead,11542,3062
1958,20,1470,Canvasback,30755,21202
1958,20,1499,Generic scaup,18700,4486
1958,20,1500,Ring-necked duck,1868,890
1958,20,1519,Generic goldeneye,43153,19714
1958,20,1530,Bufflehead,5706,2700
1958,20,1670,Ruddy duck,4593,2926
1958,20,1720,Canada goose,0,0
1958,20,2210,American coot,0,0
1958,21,1320,Mallard,47411,19886
1958,21,1350,Gadwall,0,0
1958,21,1370,American wigeon,0,0
1958,21,1390,Green-winged teal,0,0
1958,21,1400,Blue-winged teal,36317,38365
1958,21,1420,Northern shoveler,0,0
1958,21,1430,Northern pintail,0,0
1958,21,1460,Redhead,0,0
1958,21,1470,Canvasback,0,0
1958,21,1499,Generic scaup,42948,10575
1958,21,1500,Ring-necked duck,0,0
1958,21,1519,Generic goldeneye,93160,72656
1958,21,1530,Bufflehead,0,0
1958,21,1670,Ruddy duck,0,0
1958,21,1720,Canada goose,6496.07,6496.07
1958,21,2210,American coot,0,0
1958,22,1320,Mallard,306631,128723
1958,22,1350,Gadwall,0,0
1958,22,1370,American wigeon,2144,2499
1958,22,1390,Green-winged teal,0,0
1958,22,1400,Blue-winged teal,77415,36700
1958,22,1420,Northern shoveler,2622,3058
1958,22,1430,Northern pintail,7000,1300
1958,22,1460,Redhead,0,0
1958,22,1470,Canvasback,0,0
1958,22,1499,Generic scaup,56043,7382
1958,22,1500,Ring-necked duck,0,0
1958,22,1519,Generic goldeneye,34526,28623
1958,22,1530,Bufflehead,5815,2887
1958,22,1670,Ruddy duck,0,0
1958,22,1720,Canada goose,0,0
1958,22,2210,American coot,0,0
1958,23,1320,Mallard,160060,52734
1958,23,1350,Gadwall,0,0
1958,23,1370,American wigeon,6306,6223
1958,23,1390,Green-winged teal,0,0
1958,23,1400,Blue-winged teal,11381,10510
1958,23,1420,Northern shoveler,0,0
1958,23,1430,Northern pintail,0,0
1958,23,1460,Redhead,0,0
1958,23,1470,Canvasback,0,0
1958,23,1499,Generic scaup,61113,17558
1958,23,1500,Ring-necked duck,0,0
1958,23,1519,Generic goldeneye,21896,14349
1958,23,1530,Bufflehead,9771,5733
1958,23,1670,Ruddy duck,0,0
1958,23,1720,Canada goose,0,0
1958,23,2210,American coot,0,0
1958,24,1320,Mallard,390496,86396
1958,24,1350,Gadwall,0,0
1958,24,1370,American wigeon,15191,7031
1958,24,1390,Green-winged teal,0,0
1958,24,1400,Blue-winged teal,18280,19025
1958,24,1420,Northern shoveler,0,0
1958,24,1430,Northern pintail,2361,2796
1958,24,1460,Redhead,0,0
1958,24,1470,Canvasback,2298,2393
1958,24,1499,Generic scaup,199814,50313
1958,24,1500,Ring-necked duck,0,0
1958,24,1519,Generic goldeneye,41563,18108
1958,24,1530,Bufflehead,11770,3356
1958,24,1670,Ruddy duck,0,0
1958,24,1720,Canada goose,46593.78,46593.78
1958,24,2210,American coot,0,0
1958,25,1320,Mallard,195943,62650
1958,25,1350,Gadwall,0,0
1958,25,1370,American wigeon,39645,18445
1958,25,1390,Green-winged teal,0,0
1958,25,1400,Blue-winged teal,78064,38789
1958,25,1420,Northern shoveler,881,676
1958,25,1430,Northern pintail,21176,4670
1958,25,1460,Redhead,0,0
1958,25,1470,Canvasback,20285,15167
1958,25,1499,Generic scaup,62376,5178
1958,25,1500,Ring-necked duck,0,0
1958,25,1519,Generic goldeneye,6371,6613
1958,25,1530,Bufflehead,1675,1295
1958,25,1670,Ruddy duck,0,0
1958,25,1720,Canada goose,5585.33,5585.33
1958,25,2210,American coot,0,0
1958,26,1320,Mallard,1165780,83279
1958,26,1350,Gadwall,116973,20523
1958,26,1370,American wigeon,287178,23618
1958,26,1390,Green-winged teal,148852,34770
1958,26,1400,Blue-winged teal,708447,85824
1958,26,1420,Northern shoveler,191230,20492
1958,26,1430,Northern pintail,337482,36345
1958,26,1460,Redhead,83501,16503
1958,26,1470,Canvasback,144827,55497
1958,26,1499,Generic scaup,291365,26900
1958,26,1500,Ring-necked duck,3834,3346
1958,26,1519,Generic goldeneye,6099,2767
1958,26,1530,Bufflehead,34974,9286
1958,26,1670,Ruddy duck,41263,10960
1958,26,1720,Canada goose,7262.64,7262.64
1958,26,2210,American coot,58280,9193
1958,26,9991,Pond,403035,42428
1958,27,1320,Mallard,434958,33213
1958,27,1350,Gadwall,61755,11879
1958,27,1370,American wigeon,123462,18496
1958,27,1390,Green-winged teal,38169,13142
1958,27,1400,Blue-winged teal,259742,76325
1958,27,1420,Northern shoveler,117653,10033
1958,27,1430,Northern pintail,281357,37405
1958,27,1460,Redhead,20233,8646
1958,27,1470,Canvasback,8076,3204
1958,27,1499,Generic scaup,91698,27518
1958,27,1500,Ring-necked duck,296,296
1958,27,1519,Generic goldeneye,0,0
1958,27,1530,Bufflehead,2003,875
1958,27,1670,Ruddy duck,5556,1973
1958,27,1720,Canada goose,2401.79,2401.79
1958,27,2210,American coot,18348,4444
1958,27,9991,Pond,163615,27905
1958,28,1320,Mallard,268124,18951
1958,28,1350,Gadwall,28300,7206
1958,28,1370,American wigeon,95923,13804
1958,28,1390,Green-winged teal,13804,5377
1958,28,1400,Blue-winged teal,88232,19292
1958,28,1420,Northern shoveler,95245,20795
1958,28,1430,Northern pintail,393745,47660
1958,28,1460,Redhead,17353,6635
1958,28,1470,Canvasback,7080,3679
1958,28,1499,Generic scaup,65938,12680
1958,28,1500,Ring-necked duck,342,331
1958,28,1519,Generic goldeneye,1471,1005
1958,28,1530,Bufflehead,1159,751
1958,28,1670,Ruddy duck,3723,1526
1958,28,1720,Canada goose,15010.06,15010.06
1958,28,2210,American coot,13532,3626
1958,28,9991,Pond,115683,16587
1958,29,1320,Mallard,203340,43110
1958,29,1350,Gadwall,12559,4444
1958,29,1370,American wigeon,42320,13704
1958,29,1390,Green-winged teal,4252,4181
1958,29,1400,Blue-winged teal,22122,10503
1958,29,1420,Northern shoveler,38129,12397
1958,29,1430,Northern pintail,211286,43050
1958,29,1460,Redhead,6118,2902
1958,29,1470,Canvasback,8724,4482
1958,29,1499,Generic scaup,41624,19231
1958,29,1500,Ring-necked duck,0,0
1958,29,1519,Generic goldeneye,1510,1535
1958,29,1530,Bufflehead,1339,879
1958,29,1670,Ruddy duck,1042,1025
1958,29,1720,Canada goose,10702.64,10702.64
1958,29,2210,American coot,7909,3329
1958,29,9991,Pond,98759,27090
1958,30,1320,Mallard,529337,46056
1958,30,1350,Gadwall,19054,6229
1958,30,1370,American wigeon,72132,12980
1958,30,1390,Green-winged teal,39177,11279
1958,30,1400,Blue-winged teal,61704,14266
1958,30,1420,Northern shoveler,31748,4146
1958,30,1430,Northern pintail,178391,32953
1958,30,1460,Redhead,30503,14607
1958,30,1470,Canvasback,61046,33802
1958,30,1499,Generic scaup,93775,41906
1958,30,1500,Ring-necked duck,1240,870
1958,30,1519,Generic goldeneye,8288,5601
1958,30,1530,Bufflehead,2527,1576
1958,30,1670,Ruddy duck,13987,6984
1958,30,1720,Canada goose,0,0
1958,30,2210,American coot,22050,5050
1958,30,9991,Pond,209975,33568
1958,31,1320,Mallard,1204891,217117
1958,31,1350,Gadwall,42036,16102
1958,31,1370,American wigeon,122858,23812
1958,31,1390,Green-winged teal,38782,11041
1958,31,1400,Blue-winged teal,109946,38624
1958,31,1420,Northern shoveler,116282,29644
1958,31,1430,Northern pintail,460825,155323
1958,31,1460,Redhead,54773,14778
1958,31,1470,Canvasback,40666,19979
1958,31,1499,Generic scaup,97365,31290
1958,31,1500,Ring-necked duck,2128,2143
1958,31,1519,Generic goldeneye,1524,1644
1958,31,1530,Bufflehead,2439,1771
1958,31,1670,Ruddy duck,16875,12229
1958,31,1720,Canada goose,7775.46,7775.46
1958,31,2210,American coot,55463,17122
1958,31,9991,Pond,318945,69095
1958,32,1320,Mallard,881513,99168
1958,32,1350,Gadwall,31242,6787
1958,32,1370,American wigeon,91023,15022
1958,32,1390,Green-winged teal,10706,4435
1958,32,1400,Blue-winged teal,80419,16632
1958,32,1420,Northern shoveler,72076,16939
1958,32,1430,Northern pintail,583920,90030
1958,32,1460,Redhead,19773,5697
1958,32,1470,Canvasback,38467,18460
1958,32,1499,Generic scaup,103088,30268
1958,32,1500,Ring-necked duck,1808,1273
1958,32,1519,Generic goldeneye,0,0
1958,32,1530,Bufflehead,0,0
1958,32,1670,Ruddy duck,32012,23885
1958,32,1720,Canada goose,2201.52,2201.52
1958,32,2210,American coot,17941,4309
1958,32,9991,Pond,368032,24877
1958,33,1320,Mallard,175574,21457
1958,33,1350,Gadwall,12722,7265
1958,33,1370,American wigeon,17627,3618
1958,33,1390,Green-winged teal,0,0
1958,33,1400,Blue-winged teal,34507,9146
1958,33,1420,Northern shoveler,21136,8240
1958,33,1430,Northern pintail,231592,54706
1958,33,1460,Redhead,0,0
1958,33,1470,Canvasback,746,722
1958,33,1499,Generic scaup,9961,6857
1958,33,1500,Ring-necked duck,0,0
1958,33,1519,Generic goldeneye,0,0
1958,33,1530,Bufflehead,0,0
1958,33,1670,Ruddy duck,0,0
1958,33,1720,Canada goose,4183.46,4183.46
1958,33,2210,American coot,5205,3731
1958,33,9991,Pond,108156,7358
1958,34,1320,Mallard,1401157,251641
1958,34,1350,Gadwall,22788,6888
1958,34,1370,American wigeon,125683.54,45086.15
1958,34,1390,Green-winged teal,65473,20155
1958,34,1400,Blue-winged teal,957014,297788
1958,34,1420,Northern shoveler,61391,16405
1958,34,1430,Northern pintail,220744,24829
1958,34,1460,Redhead,32849,8387
1958,34,1470,Canvasback,66482,19779
1958,34,1499,Generic scaup,146045,39093
1958,34,1500,Ring-necked duck,2898,1840
1958,34,1519,Generic goldeneye,0,0
1958,34,1530,Bufflehead,482,482
1958,34,1670,Ruddy duck,2763,2763
1958,34,1720,Canada goose,0,0
1958,34,2210,American coot,13595,3034
1958,34,9991,Pond,466716,88235
1958,35,1320,Mallard,341486,69147
1958,35,1350,Gadwall,8895,3092
1958,35,1370,American wigeon,43814.74,24509.56
1958,35,1390,Green-winged teal,28114,10884
1958,35,1400,Blue-winged teal,407114,92836
1958,35,1420,Northern shoveler,32724,10686
1958,35,1430,Northern pintail,137560,40607
1958,35,1460,Redhead,5642,2479
1958,35,1470,Canvasback,42266,14043
1958,35,1499,Generic scaup,69720,40694
1958,35,1500,Ring-necked duck,3595,2830
1958,35,1519,Generic goldeneye,0,0
1958,35,1530,Bufflehead,2070,1972
1958,35,1670,Ruddy duck,593,565
1958,35,1720,Canada goose,0,0
1958,35,2210,American coot,13292,3955
1958,35,9991,Pond,343959,60552
1958,36,1320,Mallard,31770,10427.33
1958,36,1350,Gadwall,0,1943.85
1958,36,1370,American wigeon,11702,3448.71
1958,36,1390,Green-winged teal,0,6049.07
1958,36,1400,Blue-winged teal,8671,11300.92
1958,36,1420,Northern shoveler,3440,6345.96
1958,36,1430,Northern pintail,0,6886
1958,36,1460,Redhead,0,2560.56
1958,36,1470,Canvasback,11608,3237.32
1958,36,1499,Generic scaup,0,6544.73
1958,36,1500,Ring-necked duck,0,4031.08
1958,36,1519,Generic goldeneye,0,7757.31
1958,36,1530,Bufflehead,0,3745.09
1958,36,1670,Ruddy duck,0,2210.94
1958,36,1720,Canada goose,0,5233.61
1958,36,2210,American coot,0,21213.65
1958,36,9991,Pond,31778,35270.82
1958,37,1320,Mallard,323927,55476
1958,37,1350,Gadwall,13353,6212
1958,37,1370,American wigeon,205809,57881
1958,37,1390,Green-winged teal,12057,10529
1958,37,1400,Blue-winged teal,392123,69453
1958,37,1420,Northern shoveler,14554,7922
1958,37,1430,Northern pintail,58372,26718
1958,37,1460,Redhead,65971,37190
1958,37,1470,Canvasback,41956,14825
1958,37,1499,Generic scaup,282118,121389
1958,37,1500,Ring-necked duck,8301,7025
1958,37,1519,Generic goldeneye,27328,18728
1958,37,1530,Bufflehead,6213,6871
1958,37,1670,Ruddy duck,5342,3937
1958,37,1720,Canada goose,0,0
1958,37,2210,American coot,27501,24447
1958,37,9991,Pond,192648,52947
1958,38,1320,Mallard,18922,12368
1958,38,1350,Gadwall,1298,982
1958,38,1370,American wigeon,12032,9097
1958,38,1390,Green-winged teal,0,0
1958,38,1400,Blue-winged teal,15601,8619
1958,38,1420,Northern shoveler,5305,3985
1958,38,1430,Northern pintail,7801,5859
1958,38,1460,Redhead,1733,1311
1958,38,1470,Canvasback,0,0
1958,38,1499,Generic scaup,15756,11916
1958,38,1500,Ring-necked duck,0,0
1958,38,1519,Generic goldeneye,0,0
1958,38,1530,Bufflehead,0,0
1958,38,1670,Ruddy duck,0,0
1958,38,1720,Canada goose,0,0
1958,38,2210,American coot,1179,714
1958,38,9991,Pond,39585,1227
1958,39,1320,Mallard,154558,25589
1958,39,1350,Gadwall,6910,2408
1958,39,1370,American wigeon,81420,19820
1958,39,1390,Green-winged teal,19067,6756
1958,39,1400,Blue-winged teal,281857,54060
1958,39,1420,Northern shoveler,37662,9823
1958,39,1430,Northern pintail,59580,15300
1958,39,1460,Redhead,5767,1530
1958,39,1470,Canvasback,19934,6905
1958,39,1499,Generic scaup,59773,32502
1958,39,1500,Ring-necked duck,4654,3360
1958,39,1519,Generic goldeneye,0,0
1958,39,1530,Bufflehead,715,493
1958,39,1670,Ruddy duck,2560,1417
1958,39,1720,Canada goose,3255.67,3255.67
1958,39,2210,American coot,28101,14527
1958,39,9991,Pond,166418,28532
1958,40,1320,Mallard,391430,38703
1958,40,1350,Gadwall,12492,3859
1958,40,1370,American wigeon,42096.94,12197.41
1958,40,1390,Green-winged teal,43583,8553
1958,40,1400,Blue-winged teal,421910,51236
1958,40,1420,Northern shoveler,22436,4164
1958,40,1430,Northern pintail,61642,9978
1958,40,1460,Redhead,25653,9065
1958,40,1470,Canvasback,44532,10817
1958,40,1499,Generic scaup,178019,49597
1958,40,1500,Ring-necked duck,5413,2727
1958,40,1519,Generic goldeneye,894,686
1958,40,1530,Bufflehead,2290,1286
1958,40,1670,Ruddy duck,16658,11241
1958,40,1720,Canada goose,0,0
1958,40,2210,American coot,20179,4717
1958,40,9991,Pond,213391,27746
1958,41,1320,Mallard,234829.45,61875.64
1958,41,1350,Gadwall,61663.8,35052.34
1958,41,1370,American wigeon,47796.42,28228.77
1958,41,1390,Green-winged teal,16123.56,12085.08
1958,41,1400,Blue-winged teal,74131.28,38820.33
1958,41,1420,Northern shoveler,73269.47,41543.78
1958,41,1430,Northern pintail,363965.6,109613.24
1958,41,1460,Redhead,4099.05,5109.95
1958,41,1470,Canvasback,7134.89,4851.2
1958,41,1499,Generic scaup,45622.88,17660.06
1958,41,1500,Ring-necked duck,1569.3,2771.19
1958,41,1519,Generic goldeneye,434.73,1046.66
1958,41,1530,Bufflehead,477.89,879.36
1958,41,1670,Ruddy duck,7738.78,12118.9
1958,41,1720,Canada goose,24842.08,34683.76
1958,41,2210,American coot,35811.16,37965.59
1958,41,9991,Pond,137099.93,47716.62
1958,42,1320,Mallard,46083.81,48815.85
1958,42,1350,Gadwall,0,19294.94
1958,42,1370,American wigeon,10881.05,19070.99
1958,42,1390,Green-winged teal,0,8428.59
1958,42,1400,Blue-winged teal,0,45116.95
1958,42,1420,Northern shoveler,0,19101.83
1958,42,1430,Northern pintail,0,29403.4
1958,42,1460,Redhead,155.81,3931.54
1958,42,1470,Canvasback,0,2347.77
1958,42,1499,Generic scaup,1851.25,14686.16
1958,42,1500,Ring-necked duck,0,1917.01
1958,42,1519,Generic goldeneye,94.46,955.59
1958,42,1530,Bufflehead,279.03,1500.4
1958,42,1670,Ruddy duck,0,5043.1
1958,42,1720,Canada goose,10806.4,23028.25
1958,42,2210,American coot,2394.48,46180.57
1958,42,9991,Pond,33791.81,33791.53
1958,43,1320,Mallard,22465,9633
1958,43,1350,Gadwall,0,0
1958,43,1370,American wigeon,0,0
1958,43,1390,Green-winged teal,0,0
1958,43,1400,Blue-winged teal,11434,10192
1958,43,1420,Northern shoveler,0,0
1958,43,1430,Northern pintail,6501,5789
1958,43,1460,Redhead,0,0
1958,43,1470,Canvasback,0,0
1958,43,1499,Generic scaup,1828,1828
1958,43,1500,Ring-necked duck,0,0
1958,43,1519,Generic goldeneye,0,0
1958,43,1530,Bufflehead,0,0
1958,43,1670,Ruddy duck,0,0
1958,43,1720,Canada goose,0,0
1958,43,2210,American coot,3490,2619
1958,43,9991,Pond,39670,9795
1958,44,1320,Mallard,48873.28,55069.84
1958,44,1350,Gadwall,0,23378.49
1958,44,1370,American wigeon,0,20921.05
1958,44,1390,Green-winged teal,0,7598.27
1958,44,1400,Blue-winged teal,45551.79,66379.98
1958,44,1420,Northern shoveler,4082.99,22413.1
1958,44,1430,Northern pintail,1217.24,34739.32
1958,44,1460,Redhead,180.09,1599.05
1958,44,1470,Canvasback,0,1728.63
1958,44,1499,Generic scaup,0,10049.33
1958,44,1500,Ring-necked duck,3.17,1991.06
1958,44,1519,Generic goldeneye,0,1001.6
1958,44,1530,Bufflehead,13.64,1056.17
1958,44,1670,Ruddy duck,0,1876.76
1958,44,1720,Canada goose,0,11297.89
1958,44,2210,American coot,4890.49,21178.16
1958,44,9991,Pond,29066.51,43508.17
1958,45,1320,Mallard,259585,43165
1958,45,1350,Gadwall,16003,4019
1958,45,1370,American wigeon,17997,11421
1958,45,1390,Green-winged teal,0,0
1958,45,1400,Blue-winged teal,274917,99603
1958,45,1420,Northern shoveler,48470,14299
1958,45,1430,Northern pintail,210158,43590
1958,45,1460,Redhead,21791,17035
1958,45,1470,Canvasback,14715,6662
1958,45,1499,Generic scaup,6381,3478
1958,45,1500,Ring-necked duck,0,0
1958,45,1519,Generic goldeneye,0,0
1958,45,1530,Bufflehead,0,0
1958,45,1670,Ruddy duck,1579,1491
1958,45,1720,Canada goose,0,0
1958,45,2210,American coot,34505,22297
1958,45,9991,Pond,132297,21175
1958,46,1320,Mallard,109798,46140
1958,46,1350,Gadwall,28776,11633
1958,46,1370,American wigeon,6683,2933
1958,46,1390,Green-winged teal,4502,3802
1958,46,1400,Blue-winged teal,231837,48283
1958,46,1420,Northern shoveler,14400,7302
1958,46,1430,Northern pintail,113722,43141
1958,46,1460,Redhead,12331,7840
1958,46,1470,Canvasback,15960,11503
1958,46,1499,Generic scaup,3492,1053
1958,46,1500,Ring-necked duck,0,0
1958,46,1519,Generic goldeneye,0,0
1958,46,1530,Bufflehead,0,0
1958,46,1670,Ruddy duck,0,0
1958,46,1720,Canada goose,0,0
1958,46,2210,American coot,21019,6674
1958,46,9991,Pond,82616,21088
1958,47,1320,Mallard,10523,10523
1958,47,1350,Gadwall,0,0
1958,47,1370,American wigeon,0,0
1958,47,1390,Green-winged teal,0,0
1958,47,1400,Blue-winged teal,10515,10515
1958,47,1420,Northern shoveler,0,0
1958,47,1430,Northern pintail,0,0
1958,47,1460,Redhead,0,0
1958,47,1470,Canvasback,0,0
1958,47,1499,Generic scaup,0,0
1958,47,1500,Ring-necked duck,0,0
1958,47,1519,Generic goldeneye,0,0
1958,47,1530,Bufflehead,0,0
1958,47,1670,Ruddy duck,0,0
1958,47,1720,Canada goose,0,0
1958,47,2210,American coot,0,0
1958,47,9991,Pond,8690,1738
1958,48,1320,Mallard,105458.84,82187.78
1958,48,1350,Gadwall,0,63261.51
1958,48,1370,American wigeon,5860.28,11820.13
1958,48,1390,Green-winged teal,0,20305.27
1958,48,1400,Blue-winged teal,299152.75,235244.23
1958,48,1420,Northern shoveler,87856.14,85586.85
1958,48,1430,Northern pintail,161782.36,119383.36
1958,48,1460,Redhead,19232.56,34865.02
1958,48,1470,Canvasback,2836.12,5489.48
1958,48,1499,Generic scaup,10904.13,23901.05
1958,48,1500,Ring-necked duck,117.48,6971.77
1958,48,1519,Generic goldeneye,0,446.21
1958,48,1530,Bufflehead,0,1419.12
1958,48,1670,Ruddy duck,0,54234.38
1958,48,1720,Canada goose,0,12697.89
1958,48,2210,American coot,12705.2,92883.83
1958,48,9991,Pond,91879.9,75317.9
1958,49,1320,Mallard,54019.28,44243.72
1958,49,1350,Gadwall,1564.58,20784.47
1958,49,1370,American wigeon,1265.93,8040.17
1958,49,1390,Green-winged teal,0,6654.03
1958,49,1400,Blue-winged teal,236831.99,149084.17
1958,49,1420,Northern shoveler,40253.81,33971.83
1958,49,1430,Northern pintail,39340.3,26311.73
1958,49,1460,Redhead,0,9702.67
1958,49,1470,Canvasback,0,1558.67
1958,49,1499,Generic scaup,3234.61,13239.74
1958,49,1500,Ring-necked duck,0,5941.94
1958,49,1519,Generic goldeneye,0,301.37
1958,49,1530,Bufflehead,0,1224.42
1958,49,1670,Ruddy duck,326.52,15626
1958,49,1720,Canada goose,0,3987.05
1958,49,2210,American coot,7345,71338.38
1958,49,9991,Pond,57561.93,39119.87
1958,50,1320,Mallard,144031,32887
1958,50,1350,Gadwall,0,0
1958,50,1370,American wigeon,0,0
1958,50,1390,Green-winged teal,0,0
1958,50,1400,Blue-winged teal,0,0
1958,50,1420,Northern shoveler,0,0
1958,50,1430,Northern pintail,0,0
1958,50,1460,Redhead,0,0
1958,50,1470,Canvasback,32256,34738
1958,50,1499,Generic scaup,69064,26526
1958,50,1500,Ring-necked duck,0,0
1958,50,1519,Generic goldeneye,41417,21487
1958,50,1530,Bufflehead,16941,10399
1958,50,1670,Ruddy duck,0,0
1958,50,1720,Canada goose,0,0
1958,50,2210,American coot,0,0
1958,75,1320,Mallard,274127.39,213508
1958,75,1350,Gadwall,2910.44,3555.57
1958,75,1370,American wigeon,115934.26,20908.65
1958,75,1390,Green-winged teal,56294.1,25165.05
1958,75,1400,Blue-winged teal,59223.69,25641.96
1958,75,1420,Northern shoveler,56801.51,62663.39
1958,75,1430,Northern pintail,208824.31,234688.35
1958,75,1460,Redhead,2233.09,2726.65
1958,75,1470,Canvasback,12398.1,5602.41
1958,75,1499,Generic scaup,81119.03,13087.46
1958,75,1500,Ring-necked duck,9621.69,7534.23
1958,75,1519,Generic goldeneye,8640.37,7231.18
1958,75,1530,Bufflehead,29621.42,5838.63
1958,75,1670,Ruddy duck,9951.99,4925.08
1958,75,1720,Canada goose,0,0
1958,75,2210,American coot,0,0
1958,76,1320,Mallard,92144.02,97452.26
1958,76,1350,Gadwall,0,11196.52
1958,76,1370,American wigeon,41767.47,38275.69
1958,76,1390,Green-winged teal,92278.54,47534.26
1958,76,1400,Blue-winged teal,34671.71,68602.65
1958,76,1420,Northern shoveler,5868.29,26708.09
1958,76,1430,Northern pintail,4472.68,25967.91
1958,76,1460,Redhead,15688.02,15568.29
1958,76,1470,Canvasback,0,12487.74
1958,76,1499,Generic scaup,340773.15,61980.34
1958,76,1500,Ring-necked duck,23658.14,14582.82
1958,76,1519,Generic goldeneye,321713.8,61662.28
1958,76,1530,Bufflehead,40876.3,30014.47
1958,76,1670,Ruddy duck,0,18451.58
1958,76,1720,Canada goose,0,8786.4
1958,76,2210,American coot,0,21729.87
1958,77,1320,Mallard,375050.67,161786.38
1958,77,1350,Gadwall,0,0
1958,77,1370,American wigeon,242863.88,48088.6
1958,77,1390,Green-winged teal,284710,74194.83
1958,77,1400,Blue-winged teal,57601.25,32058.81
1958,77,1420,Northern shoveler,63369.76,28219.36
1958,77,1430,Northern pintail,170904.21,117446.35
1958,77,1460,Redhead,0,0
1958,77,1470,Canvasback,28940.3,27834.09
1958,77,1499,Generic scaup,337443.64,126852.59
1958,77,1500,Ring-necked duck,84222.98,62133.62
1958,77,1519,Generic goldeneye,20168.82,8851.82
1958,77,1530,Bufflehead,104950.49,31014.87
1958,77,1670,Ruddy duck,4148.29,3212.51
1958,77,1720,Canada goose,96570.97,96570.97
1958,77,2210,American coot,0,0
1959,1,1320,Mallard,2359,1232
1959,1,1350,Gadwall,0,0
1959,1,1370,American wigeon,0,0
1959,1,1390,Green-winged teal,0,0
1959,1,1400,Blue-winged teal,0,0
1959,1,1420,Northern shoveler,0,0
1959,1,1430,Northern pintail,4426,3324
1959,1,1460,Redhead,0,0
1959,1,1470,Canvasback,0,0
1959,1,1499,Generic scaup,2204,1244
1959,1,1500,Ring-necked duck,0,0
1959,1,1519,Generic goldeneye,1983,1946
1959,1,1530,Bufflehead,614,601
1959,1,1670,Ruddy duck,0,0
1959,1,1720,Canada goose,1906.06,1906.06
1959,1,2210,American coot,0,0
1959,2,1320,Mallard,8363,5089
1959,2,1350,Gadwall,0,0
1959,2,1370,American wigeon,1425,726
1959,2,1390,Green-winged teal,2310,1585
1959,2,1400,Blue-winged teal,0,0
