YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
1992,48,1460,Redhead,36669.75,15949.38
1992,48,1470,Canvasback,983.48,510.43
1992,48,1499,Generic scaup,29547.32,12839.33
1992,48,1500,Ring-necked duck,20031.77,11456.9
1992,48,1519,Generic goldeneye,0,0
1992,48,1530,Bufflehead,3999.48,2786.5
1992,48,1670,Ruddy duck,3590.48,2385.03
1992,48,1720,Canada goose,28278.7,28278.7
1992,48,2210,American coot,99425.14,41136.77
1992,48,9991,Pond,96760.38,9577.1
1992,49,1320,Mallard,85312.59,29329.16
1992,49,1350,Gadwall,50989.26,15672.05
1992,49,1370,American wigeon,1492.27,1260.4
1992,49,1390,Green-winged teal,1266.4,1425.78
1992,49,1400,Blue-winged teal,182050.55,45635.6
1992,49,1420,Northern shoveler,23439.5,8208.8
1992,49,1430,Northern pintail,11758.63,4191.47
1992,49,1460,Redhead,4295.39,3685.99
1992,49,1470,Canvasback,0,0
1992,49,1499,Generic scaup,11088.4,6183.6
1992,49,1500,Ring-necked duck,0,0
1992,49,1519,Generic goldeneye,0,0
1992,49,1530,Bufflehead,677.63,744.92
1992,49,1670,Ruddy duck,0,0
1992,49,1720,Canada goose,5632.49,5632.49
1992,49,2210,American coot,30909.23,15526.45
1992,49,9991,Pond,61599.99,10213.68
1992,50,1320,Mallard,351017.29,89949.97
1992,50,1350,Gadwall,0,0
1992,50,1370,American wigeon,36519.54,24800.85
1992,50,1390,Green-winged teal,31972.77,12293.53
1992,50,1400,Blue-winged teal,17983.59,11861.86
1992,50,1420,Northern shoveler,0,0
1992,50,1430,Northern pintail,0,0
1992,50,1460,Redhead,0,0
1992,50,1470,Canvasback,0,0
1992,50,1499,Generic scaup,171533.12,38329.56
1992,50,1500,Ring-necked duck,106811.37,45738.1
1992,50,1519,Generic goldeneye,38830.72,12049.55
1992,50,1530,Bufflehead,19274.36,10624.1
1992,50,1670,Ruddy duck,0,0
1992,50,1720,Canada goose,53239.49,53239.49
1992,50,2210,American coot,0,0
1992,75,1320,Mallard,176327.38,38278.14
1992,75,1350,Gadwall,15258.09,7275.78
1992,75,1370,American wigeon,51691.68,15601.39
1992,75,1390,Green-winged teal,20474.53,5730.44
1992,75,1400,Blue-winged teal,78147.65,33132.12
1992,75,1420,Northern shoveler,18769.87,8430.46
1992,75,1430,Northern pintail,4527.12,2576.49
1992,75,1460,Redhead,24133.03,10340.97
1992,75,1470,Canvasback,10707.67,2984.36
1992,75,1499,Generic scaup,75843.34,14385.27
1992,75,1500,Ring-necked duck,4215.07,3076.97
1992,75,1519,Generic goldeneye,17726.58,8794.37
1992,75,1530,Bufflehead,100585.34,27684.76
1992,75,1670,Ruddy duck,45774.27,40164.33
1992,75,1720,Canada goose,3864.3,3864.3
1992,75,2210,American coot,54800.58,36427.64
1992,75,9991,Pond,137176.12,12004.29
1992,76,1320,Mallard,204571.26,35479.45
1992,76,1350,Gadwall,26029,22446.06
1992,76,1370,American wigeon,30720.28,8223.94
1992,76,1390,Green-winged teal,42238.28,16848.88
1992,76,1400,Blue-winged teal,80087.95,30299.25
1992,76,1420,Northern shoveler,81799.44,57280.8
1992,76,1430,Northern pintail,3891.37,1751.18
1992,76,1460,Redhead,48627.83,35653.78
1992,76,1470,Canvasback,3012.21,1275.08
1992,76,1499,Generic scaup,77593.38,22614.68
1992,76,1500,Ring-necked duck,11304.21,8611.52
1992,76,1519,Generic goldeneye,7480.09,6083.46
1992,76,1530,Bufflehead,119713.96,45245.5
1992,76,1670,Ruddy duck,17050,8169.7
1992,76,1720,Canada goose,15943.84,15943.84
1992,76,2210,American coot,9166.36,8570.49
1992,76,9991,Pond,282038.54,21250.63
1992,77,1320,Mallard,217357.17,59978.67
1992,77,1350,Gadwall,31420.89,6513.93
1992,77,1370,American wigeon,141208,43355.72
1992,77,1390,Green-winged teal,251201.82,79179.6
1992,77,1400,Blue-winged teal,95906.09,34188.34
1992,77,1420,Northern shoveler,46893.62,21802.86
1992,77,1430,Northern pintail,60485.23,25383.1
1992,77,1460,Redhead,4018.05,2336.98
1992,77,1470,Canvasback,5353.95,3955.81
1992,77,1499,Generic scaup,194677.79,57456.02
1992,77,1500,Ring-necked duck,33240,10644.2
1992,77,1519,Generic goldeneye,17723.35,8759.67
1992,77,1530,Bufflehead,103931.86,32468.45
1992,77,1670,Ruddy duck,23023.04,8454.28
1992,77,1720,Canada goose,14292.5,14292.5
1992,77,2210,American coot,29209.03,14043.04
1993,1,1320,Mallard,5890.5,2405.38
1993,1,1350,Gadwall,0,0
1993,1,1370,American wigeon,2007.5,1167.45
1993,1,1390,Green-winged teal,6837.6,1559.74
1993,1,1400,Blue-winged teal,0,0
1993,1,1420,Northern shoveler,1105.5,584.26
1993,1,1430,Northern pintail,1104.4,1082.25
1993,1,1460,Redhead,0,0
1993,1,1470,Canvasback,267.3,262.09
1993,1,1499,Generic scaup,500.5,364.38
1993,1,1500,Ring-necked duck,0,0
1993,1,1519,Generic goldeneye,3573.9,1930.16
1993,1,1530,Bufflehead,204.6,200.57
1993,1,1670,Ruddy duck,0,0
1993,1,1720,Canada goose,1429.54,1429.54
1993,1,2210,American coot,0,0
1993,2,1320,Mallard,6961.5,1884.14
1993,2,1350,Gadwall,0,0
1993,2,1370,American wigeon,7117.5,3384.42
1993,2,1390,Green-winged teal,6660,2741.88
1993,2,1400,Blue-winged teal,0,0
1993,2,1420,Northern shoveler,502.5,475.64
1993,2,1430,Northern pintail,3765,2118.23
1993,2,1460,Redhead,0,0
1993,2,1470,Canvasback,0,0
1993,2,1499,Generic scaup,36582,9875.88
1993,2,1500,Ring-necked duck,2412,824.96
1993,2,1519,Generic goldeneye,1083,740.39
1993,2,1530,Bufflehead,3627,1363.28
1993,2,1670,Ruddy duck,0,0
1993,2,1720,Canada goose,433.19,433.19
1993,2,2210,American coot,0,0
1993,3,1320,Mallard,43261.9,12600.75
1993,3,1350,Gadwall,0,0
1993,3,1370,American wigeon,59918.06,15663.36
1993,3,1390,Green-winged teal,68820,17908.42
1993,3,1400,Blue-winged teal,2905.54,2166.55
1993,3,1420,Northern shoveler,52397.04,14210.75
1993,3,1430,Northern pintail,26526.13,9338.76
1993,3,1460,Redhead,0,0
1993,3,1470,Canvasback,8560.22,4257.49
1993,3,1499,Generic scaup,109506.09,47987.3
1993,3,1500,Ring-necked duck,11329.09,5507.95
1993,3,1519,Generic goldeneye,21873.31,9716.24
1993,3,1530,Bufflehead,11794.09,4512.63
1993,3,1670,Ruddy duck,0,0
1993,3,1720,Canada goose,813.88,813.88
1993,3,2210,American coot,0,0
1993,4,1320,Mallard,56388.15,9729.13
1993,4,1350,Gadwall,0,0
1993,4,1370,American wigeon,135013.5,21331.03
1993,4,1390,Green-winged teal,110289.6,25291.1
1993,4,1400,Blue-winged teal,0,0
1993,4,1420,Northern shoveler,153765,28545.61
1993,4,1430,Northern pintail,133168.05,24223.72
1993,4,1460,Redhead,1679.4,1012.95
1993,4,1470,Canvasback,62985.6,31450.12
1993,4,1499,Generic scaup,264864.6,89576.48
1993,4,1500,Ring-necked duck,14652.9,9339.48
1993,4,1519,Generic goldeneye,16569.9,6081.59
1993,4,1530,Bufflehead,7030.8,2145.57
1993,4,1670,Ruddy duck,0,0
1993,4,1720,Canada goose,14035.57,14035.57
1993,4,2210,American coot,0,0
1993,5,1320,Mallard,9379.36,2679.89
1993,5,1350,Gadwall,0,0
1993,5,1370,American wigeon,37230,9965.38
1993,5,1390,Green-winged teal,37053.81,10186.75
1993,5,1400,Blue-winged teal,0,0
1993,5,1420,Northern shoveler,25368.63,7149.46
1993,5,1430,Northern pintail,35299.72,5235.79
1993,5,1460,Redhead,0,0
1993,5,1470,Canvasback,751.09,454.3
1993,5,1499,Generic scaup,25595.81,10582.17
1993,5,1500,Ring-necked duck,2485.09,1147.4
1993,5,1519,Generic goldeneye,10042.36,5374.31
1993,5,1530,Bufflehead,1724.72,1128.69
1993,5,1670,Ruddy duck,0,0
1993,5,1720,Canada goose,8703.31,8703.31
1993,5,2210,American coot,0,0
1993,6,1320,Mallard,10245.9,3127.47
1993,6,1350,Gadwall,0,0
1993,6,1370,American wigeon,29555.87,8603.87
1993,6,1390,Green-winged teal,22755,6728.49
1993,6,1400,Blue-winged teal,0,0
1993,6,1420,Northern shoveler,24379.62,7443.58
1993,6,1430,Northern pintail,24441.12,6437
1993,6,1460,Redhead,0,0
1993,6,1470,Canvasback,0,0
1993,6,1499,Generic scaup,24624.6,3392.44
1993,6,1500,Ring-necked duck,7416.9,2316.87
1993,6,1519,Generic goldeneye,6660.45,2952.81
1993,6,1530,Bufflehead,4003.65,1605.33
1993,6,1670,Ruddy duck,0,0
1993,6,1720,Canada goose,2072.12,2072.12
1993,6,2210,American coot,0,0
1993,7,1320,Mallard,10138.8,2010.95
1993,7,1350,Gadwall,0,0
1993,7,1370,American wigeon,3066,985.9
1993,7,1390,Green-winged teal,2841.6,1226.18
1993,7,1400,Blue-winged teal,0,0
1993,7,1420,Northern shoveler,1206,566.32
1993,7,1430,Northern pintail,1506,438.71
1993,7,1460,Redhead,0,0
1993,7,1470,Canvasback,291.6,308
1993,7,1499,Generic scaup,4004,2014.68
1993,7,1500,Ring-necked duck,1045.2,553.71
1993,7,1519,Generic goldeneye,288.8,196.64
1993,7,1530,Bufflehead,148.8,140.34
1993,7,1670,Ruddy duck,0,0
1993,7,1720,Canada goose,14728.68,14728.68
1993,7,2210,American coot,0,0
1993,8,1320,Mallard,34520.86,10809.14
1993,8,1350,Gadwall,654.26,659.05
1993,8,1370,American wigeon,24793.04,10486.72
1993,8,1390,Green-winged teal,35984.34,11923.66
1993,8,1400,Blue-winged teal,0,0
1993,8,1420,Northern shoveler,13866.45,4833.96
1993,8,1430,Northern pintail,43323.26,9475.46
1993,8,1460,Redhead,0,0
1993,8,1470,Canvasback,0,0
1993,8,1499,Generic scaup,63966.91,17832.73
1993,8,1500,Ring-necked duck,0,0
1993,8,1519,Generic goldeneye,776.93,782.21
1993,8,1530,Bufflehead,400.3,403.16
1993,8,1670,Ruddy duck,0,0
1993,8,1720,Canada goose,3107.71,3107.71
1993,8,2210,American coot,0,0
1993,9,1320,Mallard,78358.48,19905.53
1993,9,1350,Gadwall,0,0
1993,9,1370,American wigeon,117465.6,25510.01
1993,9,1390,Green-winged teal,126583.26,24638.72
1993,9,1400,Blue-winged teal,0,0
1993,9,1420,Northern shoveler,120976.8,23307.54
1993,9,1430,Northern pintail,273345.69,34942.82
1993,9,1460,Redhead,0,0
1993,9,1470,Canvasback,2486.07,1850.94
1993,9,1499,Generic scaup,206339.26,26578.66
1993,9,1500,Ring-necked duck,0,0
1993,9,1519,Generic goldeneye,4431.96,2174.05
1993,9,1530,Bufflehead,380.58,363.61
1993,9,1670,Ruddy duck,0,0
1993,9,1720,Canada goose,122025.96,122025.96
1993,9,2210,American coot,0,0
1993,10,1320,Mallard,9924.75,8244.89
1993,10,1350,Gadwall,0,0
1993,10,1370,American wigeon,10560,10779.89
1993,10,1390,Green-winged teal,6897,3238.06
1993,10,1400,Blue-winged teal,0,0
1993,10,1420,Northern shoveler,9380.25,7383.76
1993,10,1430,Northern pintail,95198.12,65511.51
1993,10,1460,Redhead,0,0
1993,10,1470,Canvasback,0,0
1993,10,1499,Generic scaup,41398.5,27090.81
1993,10,1500,Ring-necked duck,0,0
1993,10,1519,Generic goldeneye,0,0
1993,10,1530,Bufflehead,0,0
1993,10,1670,Ruddy duck,0,0
1993,10,1720,Canada goose,15486.78,15486.78
1993,10,2210,American coot,0,0
1993,11,1320,Mallard,12514.54,2520.92
1993,11,1350,Gadwall,0,0
1993,11,1370,American wigeon,61632,13473.23
1993,11,1390,Green-winged teal,13045.08,7007.52
1993,11,1400,Blue-winged teal,0,0
1993,11,1420,Northern shoveler,36328.72,13476.66
1993,11,1430,Northern pintail,78867.91,13364.35
1993,11,1460,Redhead,0,0
1993,11,1470,Canvasback,2166.75,1093.2
1993,11,1499,Generic scaup,85830.71,13607.27
1993,11,1500,Ring-necked duck,0,0
1993,11,1519,Generic goldeneye,804.72,788.19
1993,11,1530,Bufflehead,414.62,405.64
1993,11,1670,Ruddy duck,0,0
1993,11,1720,Canada goose,28648.14,28648.14
1993,11,2210,American coot,0,0
1993,12,1320,Mallard,5397.8,1014.91
1993,12,1350,Gadwall,0,0
1993,12,1370,American wigeon,49614.45,7869.79
1993,12,1390,Green-winged teal,6864.35,3136.79
1993,12,1400,Blue-winged teal,0,0
1993,12,1420,Northern shoveler,9549.02,3131.07
1993,12,1430,Northern pintail,26783.24,7498.73
1993,12,1460,Redhead,0,0
1993,12,1470,Canvasback,4960.56,2746.19
1993,12,1499,Generic scaup,88095.66,28254.7
1993,12,1500,Ring-necked duck,439.96,415.73
1993,12,1519,Generic goldeneye,3160.75,1431.98
1993,12,1530,Bufflehead,0,0
1993,12,1670,Ruddy duck,0,0
1993,12,1720,Canada goose,316.07,316.07
1993,12,2210,American coot,0,0
1993,13,1320,Mallard,21034.06,4270.29
1993,13,1350,Gadwall,5834.26,2859.42
1993,13,1370,American wigeon,57887.55,13765.45
1993,13,1390,Green-winged teal,6448.4,2364.34
1993,13,1400,Blue-winged teal,0,0
1993,13,1420,Northern shoveler,7654.73,1793.44
1993,13,1430,Northern pintail,17867.44,12140.8
1993,13,1460,Redhead,9379.24,5081.16
1993,13,1470,Canvasback,48641.27,22532.98
1993,13,1499,Generic scaup,44576.75,8762.82
1993,13,1500,Ring-necked duck,3857.52,1943.96
1993,13,1519,Generic goldeneye,1979.48,1979.48
1993,13,1530,Bufflehead,0,0
1993,13,1670,Ruddy duck,0,0
1993,13,1720,Canada goose,0,0
1993,13,2210,American coot,0,0
1993,14,1320,Mallard,29774.29,11586.42
1993,14,1350,Gadwall,2642.73,1579.89
1993,14,1370,American wigeon,167353.24,46814.71
1993,14,1390,Green-winged teal,30669.69,9625.5
1993,14,1400,Blue-winged teal,0,0
1993,14,1420,Northern shoveler,4550.9,4513.66
1993,14,1430,Northern pintail,47404.14,19097.83
1993,14,1460,Redhead,4731.28,3502.2
1993,14,1470,Canvasback,9006.17,5145.37
1993,14,1499,Generic scaup,605685.14,116857.26
1993,14,1500,Ring-necked duck,14852.37,5925.73
1993,14,1519,Generic goldeneye,7845.63,4319.21
1993,14,1530,Bufflehead,7684.8,3378.99
1993,14,1670,Ruddy duck,0,0
1993,14,1720,Canada goose,18031.64,18031.64
1993,14,2210,American coot,0,0
1993,15,1320,Mallard,40967.66,23997.3
1993,15,1350,Gadwall,0,0
1993,15,1370,American wigeon,39792.89,8329.77
1993,15,1390,Green-winged teal,33491.81,28842.96
1993,15,1400,Blue-winged teal,0,0
1993,15,1420,Northern shoveler,0,0
1993,15,1430,Northern pintail,14204.11,4993.45
1993,15,1460,Redhead,0,0
1993,15,1470,Canvasback,0,0
1993,15,1499,Generic scaup,220110.43,65036.86
1993,15,1500,Ring-necked duck,17173.09,6555.36
1993,15,1519,Generic goldeneye,0,0
1993,15,1530,Bufflehead,18881.86,11781.22
1993,15,1670,Ruddy duck,12687.58,1965.81
1993,15,1720,Canada goose,47258.06,47258.06
1993,15,2210,American coot,0,0
1993,16,1320,Mallard,26824.04,18794.72
1993,16,1350,Gadwall,3720.12,2639.11
1993,16,1370,American wigeon,45595.98,30296.1
1993,16,1390,Green-winged teal,9594,10755.86
1993,16,1400,Blue-winged teal,0,0
1993,16,1420,Northern shoveler,0,0
1993,16,1430,Northern pintail,6510.21,3064.21
1993,16,1460,Redhead,13320.24,14197.12
1993,16,1470,Canvasback,0,0
1993,16,1499,Generic scaup,253610.86,61662
1993,16,1500,Ring-necked duck,17217.8,7895.59
1993,16,1519,Generic goldeneye,4417.64,3244.34
1993,16,1530,Bufflehead,27044.31,6628.51
1993,16,1670,Ruddy duck,0,0
1993,16,1720,Canada goose,59226.37,59226.37
1993,16,2210,American coot,0,0
1993,17,1320,Mallard,179597.36,66056.63
1993,17,1350,Gadwall,8479.2,4111.64
1993,17,1370,American wigeon,83718.2,27482.38
1993,17,1390,Green-winged teal,160361.1,43998.81
1993,17,1400,Blue-winged teal,62306.35,45885.68
1993,17,1420,Northern shoveler,92476.32,49768.1
1993,17,1430,Northern pintail,62445.81,24187.96
1993,17,1460,Redhead,2891.48,1427.86
1993,17,1470,Canvasback,4816.03,3268.15
1993,17,1499,Generic scaup,238459.04,72738.35
1993,17,1500,Ring-necked duck,69144.56,28765.12
1993,17,1519,Generic goldeneye,6712.7,3403.83
1993,17,1530,Bufflehead,65751.02,22129.29
1993,17,1670,Ruddy duck,20709.9,6423.15
1993,17,1720,Canada goose,25713.04,25713.04
1993,17,2210,American coot,13137.18,8096.75
1993,18,1320,Mallard,19050.91,4673.83
1993,18,1350,Gadwall,2642.09,2749.68
1993,18,1370,American wigeon,48574.62,15757.93
1993,18,1390,Green-winged teal,13627.66,10505.38
1993,18,1400,Blue-winged teal,0,0
1993,18,1420,Northern shoveler,0,0
1993,18,1430,Northern pintail,6935.5,5310
1993,18,1460,Redhead,0,0
1993,18,1470,Canvasback,0,0
1993,18,1499,Generic scaup,117425.6,45282.4
1993,18,1500,Ring-necked duck,13975.3,3322.35
1993,18,1519,Generic goldeneye,3137.49,2459.81
1993,18,1530,Bufflehead,15365.88,6678.91
1993,18,1670,Ruddy duck,2581.26,3245.81
1993,18,1720,Canada goose,0,0
1993,18,2210,American coot,0,0
1993,20,1320,Mallard,47069.28,12989.49
1993,20,1350,Gadwall,6586.66,2728.6
1993,20,1370,American wigeon,13455,2322.7
1993,20,1390,Green-winged teal,7280,2974.15
1993,20,1400,Blue-winged teal,36166.82,13191.9
1993,20,1420,Northern shoveler,23405.15,6892.17
1993,20,1430,Northern pintail,21132.22,10138.74
1993,20,1460,Redhead,3208.73,1270.94
1993,20,1470,Canvasback,3741.11,2554.82
1993,20,1499,Generic scaup,11931.62,5063.59
1993,20,1500,Ring-necked duck,6428.8,1579.35
1993,20,1519,Generic goldeneye,2607.22,1239.98
1993,20,1530,Bufflehead,4332.3,2509.8
1993,20,1670,Ruddy duck,3677.14,3398.68
1993,20,1720,Canada goose,4708.14,4708.14
1993,20,2210,American coot,2186.78,622.32
1993,21,1320,Mallard,135770.13,32848.42
1993,21,1350,Gadwall,3570.27,3494.88
1993,21,1370,American wigeon,23471.01,9010.84
1993,21,1390,Green-winged teal,38994.05,8058.77
1993,21,1400,Blue-winged teal,30270.96,11071.81
1993,21,1420,Northern shoveler,1024.69,1003.29
1993,21,1430,Northern pintail,1561.99,1065.66
1993,21,1460,Redhead,0,0
1993,21,1470,Canvasback,2281.33,2234.56
1993,21,1499,Generic scaup,93014.96,17893.3
1993,21,1500,Ring-necked duck,76289.59,21182.82
1993,21,1519,Generic goldeneye,23318.33,11366.42
1993,21,1530,Bufflehead,51909.86,11906.52
1993,21,1670,Ruddy duck,0,0
1993,21,1720,Canada goose,17864.2,17864.2
1993,21,2210,American coot,6223.01,4717.46
1993,22,1320,Mallard,163590.48,33030.38
1993,22,1350,Gadwall,8145.3,3436.36
1993,22,1370,American wigeon,59806.09,18417.12
1993,22,1390,Green-winged teal,44268.15,8703.23
1993,22,1400,Blue-winged teal,121798.31,58851.13
1993,22,1420,Northern shoveler,15301.66,8141.43
1993,22,1430,Northern pintail,1295.84,737.78
1993,22,1460,Redhead,0,0
1993,22,1470,Canvasback,7255.01,5411.44
1993,22,1499,Generic scaup,110202.7,28764.58
1993,22,1500,Ring-necked duck,56437.38,14146.68
1993,22,1519,Generic goldeneye,47483.4,14171.81
1993,22,1530,Bufflehead,60829.12,12800.86
1993,22,1670,Ruddy duck,0,0
1993,22,1720,Canada goose,28966.94,28966.94
1993,22,2210,American coot,12619.85,12724.09
1993,23,1320,Mallard,207325.6,41263.86
1993,23,1350,Gadwall,0,0
1993,23,1370,American wigeon,52417.5,16166.67
1993,23,1390,Green-winged teal,103655.73,18717.51
1993,23,1400,Blue-winged teal,65523.64,24103.19
1993,23,1420,Northern shoveler,2464.46,2577.54
1993,23,1430,Northern pintail,0,0
1993,23,1460,Redhead,1098.06,1086.49
1993,23,1470,Canvasback,1828.92,1810.15
1993,23,1499,Generic scaup,117446.84,32754.55
1993,23,1500,Ring-necked duck,95831.59,24305.98
1993,23,1519,Generic goldeneye,53533.22,22924.21
1993,23,1530,Bufflehead,112362.56,31968.33
1993,23,1670,Ruddy duck,0,0
1993,23,1720,Canada goose,7811.78,7811.78
1993,23,2210,American coot,1662.98,1645.57
1993,24,1320,Mallard,422058.72,94760.25
1993,24,1350,Gadwall,6659.18,2074.55
1993,24,1370,American wigeon,74004.94,20767.96
1993,24,1390,Green-winged teal,133977.76,23903
1993,24,1400,Blue-winged teal,120449.47,27644.62
1993,24,1420,Northern shoveler,6370.76,2904.61
1993,24,1430,Northern pintail,971.13,929.5
1993,24,1460,Redhead,0,0
1993,24,1470,Canvasback,4727.87,4993.35
1993,24,1499,Generic scaup,117466.71,33452.34
1993,24,1500,Ring-necked duck,144408.3,34021.2
1993,24,1519,Generic goldeneye,54036.51,21045.36
1993,24,1530,Bufflehead,61319.99,14629.35
1993,24,1670,Ruddy duck,0,0
1993,24,1720,Canada goose,79260.93,79260.93
1993,24,2210,American coot,5158.67,3411.94
1993,25,1320,Mallard,110967.09,24605.01
1993,25,1350,Gadwall,16008.23,5100.27
1993,25,1370,American wigeon,18105.52,3985.54
1993,25,1390,Green-winged teal,21372.62,7058.13
1993,25,1400,Blue-winged teal,86398.71,25624.94
1993,25,1420,Northern shoveler,18970.7,6235.67
1993,25,1430,Northern pintail,3012.3,1284.84
1993,25,1460,Redhead,7395.99,1650.8
1993,25,1470,Canvasback,36516.23,15114.54
1993,25,1499,Generic scaup,78029.95,17578.66
1993,25,1500,Ring-necked duck,46667.46,15237.58
1993,25,1519,Generic goldeneye,20031.8,7825.95
1993,25,1530,Bufflehead,9760.53,2978.74
1993,25,1670,Ruddy duck,51795.74,41027.73
1993,25,1720,Canada goose,20983.84,20983.84
1993,25,2210,American coot,141346.05,57707.38
1993,26,1320,Mallard,399152,43910.4
1993,26,1350,Gadwall,239826.61,40713.38
1993,26,1370,American wigeon,114060.8,26394.82
1993,26,1390,Green-winged teal,130616.64,32917.54
1993,26,1400,Blue-winged teal,308900.48,81974.5
1993,26,1420,Northern shoveler,191155.2,31838.72
1993,26,1430,Northern pintail,70041.6,26095.38
1993,26,1460,Redhead,80012.8,20960.59
1993,26,1470,Canvasback,33078.24,11593.75
1993,26,1499,Generic scaup,188253.01,42176.01
1993,26,1500,Ring-necked duck,8588,7636.06
1993,26,1519,Generic goldeneye,7640.53,2530.13
1993,26,1530,Bufflehead,74565.12,29051.21
1993,26,1670,Ruddy duck,20688.21,12119.8
1993,26,1720,Canada goose,37273.25,37273.25
1993,26,2210,American coot,198232.32,85968.73
1993,26,9991,Pond,344030.72,39969.83
1993,27,1320,Mallard,141192.78,19820.93
1993,27,1350,Gadwall,58996.95,16415.77
1993,27,1370,American wigeon,42059.85,14689.02
1993,27,1390,Green-winged teal,27258.3,19072.23
1993,27,1400,Blue-winged teal,119978.85,38135.6
1993,27,1420,Northern shoveler,128626.93,34501.45
1993,27,1430,Northern pintail,123102,29718.2
1993,27,1460,Redhead,14387.95,5196.18
1993,27,1470,Canvasback,4572.36,1706.44
1993,27,1499,Generic scaup,32332.18,5299.23
1993,27,1500,Ring-necked duck,0,0
1993,27,1519,Generic goldeneye,1416.65,823.69
1993,27,1530,Bufflehead,2852.84,1923.71
1993,27,1670,Ruddy duck,6018.32,5235.37
1993,27,1720,Canada goose,8556.38,8556.38
1993,27,2210,American coot,25864.44,12659.5
1993,27,9991,Pond,139137.82,10444.76
1993,28,1320,Mallard,103024.51,11112.82
1993,28,1350,Gadwall,55529.16,11701.52
1993,28,1370,American wigeon,16040.88,8180.68
1993,28,1390,Green-winged teal,6393.44,1958.37
1993,28,1400,Blue-winged teal,39620.99,14347.78
1993,28,1420,Northern shoveler,40526.16,10152.76
1993,28,1430,Northern pintail,88683.2,15309.47
1993,28,1460,Redhead,10411.3,4777.17
1993,28,1470,Canvasback,6032.52,5090.51
1993,28,1499,Generic scaup,21036.48,6017.85
1993,28,1500,Ring-necked duck,971.04,889.01
1993,28,1519,Generic goldeneye,0,0
1993,28,1530,Bufflehead,836.41,836.41
1993,28,1670,Ruddy duck,27895.86,21583.67
1993,28,1720,Canada goose,21917.47,21917.47
1993,28,2210,American coot,29534.33,23184.54
1993,28,9991,Pond,90745.6,10822.5
1993,29,1320,Mallard,110477.42,24141.38
1993,29,1350,Gadwall,59935.97,22919.09
1993,29,1370,American wigeon,26330.68,13929.22
1993,29,1390,Green-winged teal,11660.73,6780.08
1993,29,1400,Blue-winged teal,58057.53,32553.15
1993,29,1420,Northern shoveler,60834.56,21361.83
1993,29,1430,Northern pintail,90694.57,28418.53
1993,29,1460,Redhead,5529.28,3038.7
1993,29,1470,Canvasback,2173.32,1533.66
1993,29,1499,Generic scaup,26736.24,6183.63
1993,29,1500,Ring-necked duck,0,0
1993,29,1519,Generic goldeneye,448.9,441.56
1993,29,1530,Bufflehead,1356,1333.63
1993,29,1670,Ruddy duck,2451.95,2228
1993,29,1720,Canada goose,17338.28,17338.28
1993,29,2210,American coot,28469.95,22195.71
1993,29,9991,Pond,115923.12,26509.8
1993,30,1320,Mallard,209129.75,34650.49
1993,30,1350,Gadwall,140265.4,39723.69
1993,30,1370,American wigeon,59545.37,19364.73
1993,30,1390,Green-winged teal,24585.22,5606.54
1993,30,1400,Blue-winged teal,116012.73,33449.59
1993,30,1420,Northern shoveler,56303.51,14460.61
1993,30,1430,Northern pintail,32188,13900.13
1993,30,1460,Redhead,28027.34,5579.6
1993,30,1470,Canvasback,40969.3,23148.07
1993,30,1499,Generic scaup,247669.18,81163.03
1993,30,1500,Ring-necked duck,6641.5,2718.23
1993,30,1519,Generic goldeneye,25342.58,16092.41
1993,30,1530,Bufflehead,31794.75,13851.22
1993,30,1670,Ruddy duck,11361.68,5344.29
1993,30,1720,Canada goose,34909.77,34909.77
1993,30,2210,American coot,20754.7,11099.59
1993,30,9991,Pond,167698.02,28919.27
1993,31,1320,Mallard,206593.01,55944.88
1993,31,1350,Gadwall,63798.32,32513.69
1993,31,1370,American wigeon,29388.61,12954.63
1993,31,1390,Green-winged teal,22245.73,9672.37
1993,31,1400,Blue-winged teal,112212.66,58135.87
1993,31,1420,Northern shoveler,51547.94,21141.88
1993,31,1430,Northern pintail,15533.35,10057.89
1993,31,1460,Redhead,24257.68,11494.68
1993,31,1470,Canvasback,23297.1,11966.45
1993,31,1499,Generic scaup,41605.31,17705.29
1993,31,1500,Ring-necked duck,2670.89,2157.29
1993,31,1519,Generic goldeneye,9342.26,5234.53
1993,31,1530,Bufflehead,10367.28,7716.86
1993,31,1670,Ruddy duck,54829.45,29479.31
1993,31,1720,Canada goose,46976.75,46976.75
1993,31,2210,American coot,64575.87,39264.26
1993,31,9991,Pond,189633.42,39345.19
1993,32,1320,Mallard,321868.7,46205.3
1993,32,1350,Gadwall,110073.24,17990.61
1993,32,1370,American wigeon,75443.88,20262.71
1993,32,1390,Green-winged teal,24634.52,8211.07
1993,32,1400,Blue-winged teal,159609.62,32023.55
1993,32,1420,Northern shoveler,151898.73,37422.44
1993,32,1430,Northern pintail,125784.91,38867.73
1993,32,1460,Redhead,10656.2,3300.47
1993,32,1470,Canvasback,10981.91,3207.89
1993,32,1499,Generic scaup,49200.71,14228.49
1993,32,1500,Ring-necked duck,907.47,514.85
1993,32,1519,Generic goldeneye,0,0
1993,32,1530,Bufflehead,234.82,235.11
1993,32,1670,Ruddy duck,6774.22,5148.99
1993,32,1720,Canada goose,39077.06,39077.06
1993,32,2210,American coot,10149.4,5415.25
1993,32,9991,Pond,337278.54,31238.28
1993,33,1320,Mallard,47588.49,13590.46
