YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
1978,16,1720,Canada goose,3384.36,3384.36
1978,16,2210,American coot,0,0
1978,17,1320,Mallard,164145,44215
1978,17,1350,Gadwall,2822,1439
1978,17,1370,American wigeon,171886,43954
1978,17,1390,Green-winged teal,98452,45975
1978,17,1400,Blue-winged teal,23959,11519
1978,17,1420,Northern shoveler,6491,2101
1978,17,1430,Northern pintail,32187,15043
1978,17,1460,Redhead,0,0
1978,17,1470,Canvasback,7230,4078
1978,17,1499,Generic scaup,338096,58667
1978,17,1500,Ring-necked duck,51447,10538
1978,17,1519,Generic goldeneye,20114,10413
1978,17,1530,Bufflehead,74561,23449
1978,17,1670,Ruddy duck,0,0
1978,17,1720,Canada goose,25713.04,25713.04
1978,17,2210,American coot,2188,2188
1978,18,1320,Mallard,57094,19842
1978,18,1350,Gadwall,0,0
1978,18,1370,American wigeon,124221,65472
1978,18,1390,Green-winged teal,20452,10622
1978,18,1400,Blue-winged teal,0,0
1978,18,1420,Northern shoveler,0,0
1978,18,1430,Northern pintail,4629,3544
1978,18,1460,Redhead,0,0
1978,18,1470,Canvasback,0,0
1978,18,1499,Generic scaup,409767,158637
1978,18,1500,Ring-necked duck,31479,17299
1978,18,1519,Generic goldeneye,6267,7777
1978,18,1530,Bufflehead,23073,7056
1978,18,1670,Ruddy duck,0,0
1978,18,1720,Canada goose,0,0
1978,18,2210,American coot,0,0
1978,20,1320,Mallard,30783,6775
1978,20,1350,Gadwall,5010,1836
1978,20,1370,American wigeon,23723,4226
1978,20,1390,Green-winged teal,17804,6052
1978,20,1400,Blue-winged teal,35095,10633
1978,20,1420,Northern shoveler,11165,3055
1978,20,1430,Northern pintail,10303,2658
1978,20,1460,Redhead,8175,1924
1978,20,1470,Canvasback,7889,3138
1978,20,1499,Generic scaup,51840,15868
1978,20,1500,Ring-necked duck,8720,4465
1978,20,1519,Generic goldeneye,24924,6989
1978,20,1530,Bufflehead,6391,2769
1978,20,1670,Ruddy duck,8267,3232
1978,20,1720,Canada goose,1426.71,1426.71
1978,20,2210,American coot,24764,6547
1978,21,1320,Mallard,212485,47155
1978,21,1350,Gadwall,0,0
1978,21,1370,American wigeon,34875,13520
1978,21,1390,Green-winged teal,75481,23835
1978,21,1400,Blue-winged teal,32685,20821
1978,21,1420,Northern shoveler,0,0
1978,21,1430,Northern pintail,5630,3064
1978,21,1460,Redhead,730,725
1978,21,1470,Canvasback,1827,949
1978,21,1499,Generic scaup,59895,6954
1978,21,1500,Ring-necked duck,39246,9674
1978,21,1519,Generic goldeneye,13550,5718
1978,21,1530,Bufflehead,40012,10179
1978,21,1670,Ruddy duck,0,0
1978,21,1720,Canada goose,18189,18189
1978,21,2210,American coot,0,0
1978,22,1320,Mallard,288287,71602
1978,22,1350,Gadwall,5175,1805
1978,22,1370,American wigeon,82070,19706
1978,22,1390,Green-winged teal,50466,11454
1978,22,1400,Blue-winged teal,119260,34403
1978,22,1420,Northern shoveler,13605,4313
1978,22,1430,Northern pintail,19135,7676
1978,22,1460,Redhead,757,739
1978,22,1470,Canvasback,2526,1789
1978,22,1499,Generic scaup,120852,37175
1978,22,1500,Ring-necked duck,29416,6081
1978,22,1519,Generic goldeneye,13174,5499
1978,22,1530,Bufflehead,31793,9266
1978,22,1670,Ruddy duck,2169,1544
1978,22,1720,Canada goose,8420.62,8420.62
1978,22,2210,American coot,37256,23973
1978,23,1320,Mallard,415736,68282
1978,23,1350,Gadwall,0,0
1978,23,1370,American wigeon,71139,21439
1978,23,1390,Green-winged teal,75717,24248
1978,23,1400,Blue-winged teal,48152,23035
1978,23,1420,Northern shoveler,2718,2731
1978,23,1430,Northern pintail,18660,9809
1978,23,1460,Redhead,4839,2872
1978,23,1470,Canvasback,2018,2028
1978,23,1499,Generic scaup,260862,40263
1978,23,1500,Ring-necked duck,70840,19100
1978,23,1519,Generic goldeneye,33687,14707
1978,23,1530,Bufflehead,94734,36469
1978,23,1670,Ruddy duck,0,0
1978,23,1720,Canada goose,10766.23,10766.23
1978,23,2210,American coot,10992,9318
1978,24,1320,Mallard,489462,100079
1978,24,1350,Gadwall,4239,2238
1978,24,1370,American wigeon,148874,39304
1978,24,1390,Green-winged teal,182074,43851
1978,24,1400,Blue-winged teal,91171,47709
1978,24,1420,Northern shoveler,1625,1736
1978,24,1430,Northern pintail,14876,5673
1978,24,1460,Redhead,723,773
1978,24,1470,Canvasback,6033,3907
1978,24,1499,Generic scaup,107203,23953
1978,24,1500,Ring-necked duck,127069,28286
1978,24,1519,Generic goldeneye,25177,10107
1978,24,1530,Bufflehead,23687,6893
1978,24,1670,Ruddy duck,2763,2954
1978,24,1720,Canada goose,130677.17,130677.17
1978,24,2210,American coot,7668,4244
1978,25,1320,Mallard,139394,39689
1978,25,1350,Gadwall,17327,5506
1978,25,1370,American wigeon,50568,18354
1978,25,1390,Green-winged teal,24633,6065
1978,25,1400,Blue-winged teal,104485,33133
1978,25,1420,Northern shoveler,24403,7820
1978,25,1430,Northern pintail,16445,9038
1978,25,1460,Redhead,11767,3018
1978,25,1470,Canvasback,20386,5931
1978,25,1499,Generic scaup,75657,20697
1978,25,1500,Ring-necked duck,8481,2275
1978,25,1519,Generic goldeneye,35708,14620
1978,25,1530,Bufflehead,10310,3551
1978,25,1670,Ruddy duck,5187,1499
1978,25,1720,Canada goose,7089.07,7089.07
1978,25,2210,American coot,16724,5986
1978,26,1320,Mallard,513667,62061
1978,26,1350,Gadwall,164493,47890
1978,26,1370,American wigeon,130198,35049
1978,26,1390,Green-winged teal,153924,45642
1978,26,1400,Blue-winged teal,256789,52582
1978,26,1420,Northern shoveler,64636,10909
1978,26,1430,Northern pintail,254966,70855
1978,26,1460,Redhead,100386,32336
1978,26,1470,Canvasback,41376,6991
1978,26,1499,Generic scaup,334448,49990
1978,26,1500,Ring-necked duck,38687,13422
1978,26,1519,Generic goldeneye,27210,14084
1978,26,1530,Bufflehead,56870,16522
1978,26,1670,Ruddy duck,40957,17508
1978,26,1720,Canada goose,6061,6061
1978,26,2210,American coot,88034,26746
1978,26,9991,Pond,295812,29131
1978,27,1320,Mallard,129418,14804
1978,27,1350,Gadwall,38799,7609
1978,27,1370,American wigeon,45569,8615
1978,27,1390,Green-winged teal,24127,11001
1978,27,1400,Blue-winged teal,44691,12973
1978,27,1420,Northern shoveler,41723,10651
1978,27,1430,Northern pintail,191612,44479
1978,27,1460,Redhead,7033,4412
1978,27,1470,Canvasback,3917,1284
1978,27,1499,Generic scaup,41587,13463
1978,27,1500,Ring-necked duck,5825,1116
1978,27,1519,Generic goldeneye,794,817
1978,27,1530,Bufflehead,1878,1248
1978,27,1670,Ruddy duck,9430,3986
1978,27,1720,Canada goose,2251.67,2251.67
1978,27,2210,American coot,22746,9994
1978,27,9991,Pond,89800,16604
1978,28,1320,Mallard,95596,15982
1978,28,1350,Gadwall,33068,7498
1978,28,1370,American wigeon,48450,16848
1978,28,1390,Green-winged teal,28295,12946
1978,28,1400,Blue-winged teal,37065,11193
1978,28,1420,Northern shoveler,66886,18332
1978,28,1430,Northern pintail,259387,50503
1978,28,1460,Redhead,11782,3914
1978,28,1470,Canvasback,2450,1347
1978,28,1499,Generic scaup,40439,9771
1978,28,1500,Ring-necked duck,1626,424
1978,28,1519,Generic goldeneye,3726,2608
1978,28,1530,Bufflehead,551,551
1978,28,1670,Ruddy duck,12164,9188
1978,28,1720,Canada goose,9506.37,9506.37
1978,28,2210,American coot,17420,8743
1978,28,9991,Pond,88634,8239
1978,29,1320,Mallard,84807,11014
1978,29,1350,Gadwall,43316,9683
1978,29,1370,American wigeon,79261,26216
1978,29,1390,Green-winged teal,15973,7132
1978,29,1400,Blue-winged teal,54691,12695
1978,29,1420,Northern shoveler,85725,19054
1978,29,1430,Northern pintail,381603,88699
1978,29,1460,Redhead,14644,8946
1978,29,1470,Canvasback,3475,640
1978,29,1499,Generic scaup,46487,20045
1978,29,1500,Ring-necked duck,4746,2839
1978,29,1519,Generic goldeneye,1510,1535
1978,29,1530,Bufflehead,1339,459
1978,29,1670,Ruddy duck,12998,7827
1978,29,1720,Canada goose,12415.06,12415.06
1978,29,2210,American coot,40157,14710
1978,29,9991,Pond,145626,36419
1978,30,1320,Mallard,290994,53312
1978,30,1350,Gadwall,78066,13497
1978,30,1370,American wigeon,91099,42121
1978,30,1390,Green-winged teal,28653,11251
1978,30,1400,Blue-winged teal,93117,37063
1978,30,1420,Northern shoveler,54737,18155
1978,30,1430,Northern pintail,97028,14364
1978,30,1460,Redhead,33131,6567
1978,30,1470,Canvasback,38774,13888
1978,30,1499,Generic scaup,127138,63928
1978,30,1500,Ring-necked duck,7029,3151
1978,30,1519,Generic goldeneye,11182,7245
1978,30,1530,Bufflehead,20685,15343
1978,30,1670,Ruddy duck,11559,6956
1978,30,1720,Canada goose,1902.13,1902.13
1978,30,2210,American coot,49646,14434
1978,30,9991,Pond,274088,42993
1978,31,1320,Mallard,356151,46793
1978,31,1350,Gadwall,80564,25499
1978,31,1370,American wigeon,79232,30668
1978,31,1390,Green-winged teal,24401,10216
1978,31,1400,Blue-winged teal,139567,49472
1978,31,1420,Northern shoveler,90279,29055
1978,31,1430,Northern pintail,119209,33304
1978,31,1460,Redhead,26045,10057
1978,31,1470,Canvasback,25730,9915
1978,31,1499,Generic scaup,69375,16876
1978,31,1500,Ring-necked duck,5487,2641
1978,31,1519,Generic goldeneye,2857,2804
1978,31,1530,Bufflehead,7622,4540
1978,31,1670,Ruddy duck,10547,6836
1978,31,1720,Canada goose,14578.99,14578.99
1978,31,2210,American coot,50914,14295
1978,31,9991,Pond,393614,89860
1978,32,1320,Mallard,656769,84479
1978,32,1350,Gadwall,244798,43963
1978,32,1370,American wigeon,246208,91462
1978,32,1390,Green-winged teal,45139,11001
1978,32,1400,Blue-winged teal,260091,63247
1978,32,1420,Northern shoveler,168203,24083
1978,32,1430,Northern pintail,416655,60745
1978,32,1460,Redhead,43508,16630
1978,32,1470,Canvasback,35746,8156
1978,32,1499,Generic scaup,175246,43975
1978,32,1500,Ring-necked duck,8136,2907
1978,32,1519,Generic goldeneye,0,0
1978,32,1530,Bufflehead,3913,1004
1978,32,1670,Ruddy duck,10512,3676
1978,32,1720,Canada goose,4403.04,4403.04
1978,32,2210,American coot,139199,39671
1978,32,9991,Pond,566432,41101
1978,33,1320,Mallard,116176,13834
1978,33,1350,Gadwall,38906,9598
1978,33,1370,American wigeon,34104,17227
1978,33,1390,Green-winged teal,10503,4333
1978,33,1400,Blue-winged teal,24576,11130
1978,33,1420,Northern shoveler,34287,6816
1978,33,1430,Northern pintail,145438,43593
1978,33,1460,Redhead,934,905
1978,33,1470,Canvasback,738,443
1978,33,1499,Generic scaup,8257,4845
1978,33,1500,Ring-necked duck,1288,835
1978,33,1519,Generic goldeneye,0,0
1978,33,1530,Bufflehead,0,0
1978,33,1670,Ruddy duck,0,0
1978,33,1720,Canada goose,4880.71,4880.71
1978,33,2210,American coot,3076,3076
1978,33,9991,Pond,161583,34081
1978,34,1320,Mallard,342863,33886
1978,34,1350,Gadwall,52422,11656
1978,34,1370,American wigeon,47867,9783
1978,34,1390,Green-winged teal,92687,18647
1978,34,1400,Blue-winged teal,210338,55102
1978,34,1420,Northern shoveler,44405,13805
1978,34,1430,Northern pintail,96003,15180
1978,34,1460,Redhead,18673,4512
1978,34,1470,Canvasback,21987,6839
1978,34,1499,Generic scaup,105738,39892
1978,34,1500,Ring-necked duck,10402,5623
1978,34,1519,Generic goldeneye,0,0
1978,34,1530,Bufflehead,3893,3225
1978,34,1670,Ruddy duck,17354,15598
1978,34,1720,Canada goose,9127.6,9127.6
1978,34,2210,American coot,57845,18452
1978,34,9991,Pond,545474,75953
1978,35,1320,Mallard,154606,22360
1978,35,1350,Gadwall,38105,14014
1978,35,1370,American wigeon,21401,5882
1978,35,1390,Green-winged teal,32521,11978
1978,35,1400,Blue-winged teal,174672,40277
1978,35,1420,Northern shoveler,34740,10336
1978,35,1430,Northern pintail,87454,14368
1978,35,1460,Redhead,8023,4402
1978,35,1470,Canvasback,6022,2041
1978,35,1499,Generic scaup,40415,29834
1978,35,1500,Ring-necked duck,12719,6976
1978,35,1519,Generic goldeneye,0,0
1978,35,1530,Bufflehead,4553,4338
1978,35,1670,Ruddy duck,0,0
1978,35,1720,Canada goose,397.02,397.02
1978,35,2210,American coot,17168,5519
1978,35,9991,Pond,280655,28749
1978,36,1320,Mallard,13200,5070
1978,36,1350,Gadwall,1264,781
1978,36,1370,American wigeon,738,455
1978,36,1390,Green-winged teal,1936,719
1978,36,1400,Blue-winged teal,6818,2074
1978,36,1420,Northern shoveler,752,705
1978,36,1430,Northern pintail,313,292
1978,36,1460,Redhead,955,893
1978,36,1470,Canvasback,570,534
1978,36,1499,Generic scaup,3237,1419
1978,36,1500,Ring-necked duck,9054,4778
1978,36,1519,Generic goldeneye,16967,5529
1978,36,1530,Bufflehead,5693,4044
1978,36,1670,Ruddy duck,0,0
1978,36,1720,Canada goose,520.03,520.03
1978,36,2210,American coot,4203,2809
1978,36,9991,Pond,129904,32545
1978,37,1320,Mallard,125681,22532
1978,37,1350,Gadwall,10753,4357
1978,37,1370,American wigeon,10572,3252
1978,37,1390,Green-winged teal,76746,20157
1978,37,1400,Blue-winged teal,90084,17251
1978,37,1420,Northern shoveler,26528,7527
1978,37,1430,Northern pintail,34855,6345
1978,37,1460,Redhead,42357,13352
1978,37,1470,Canvasback,14045,4422
1978,37,1499,Generic scaup,88525,37051
1978,37,1500,Ring-necked duck,6813,2143
1978,37,1519,Generic goldeneye,20949,15526
1978,37,1530,Bufflehead,18211,9391
1978,37,1670,Ruddy duck,25051,16929
1978,37,1720,Canada goose,19564.09,19564.09
1978,37,2210,American coot,38967,14220
1978,37,9991,Pond,312549,34639
1978,38,1320,Mallard,5329,1825
1978,38,1350,Gadwall,469,357
1978,38,1370,American wigeon,548,256
1978,38,1390,Green-winged teal,1078,815
1978,38,1400,Blue-winged teal,11814,3657
1978,38,1420,Northern shoveler,2513,1117
1978,38,1430,Northern pintail,2437,821
1978,38,1460,Redhead,1064,809
1978,38,1470,Canvasback,0,0
1978,38,1499,Generic scaup,1273,975
1978,38,1500,Ring-necked duck,0,0
1978,38,1519,Generic goldeneye,0,0
1978,38,1530,Bufflehead,0,0
1978,38,1670,Ruddy duck,0,0
1978,38,1720,Canada goose,0,0
1978,38,2210,American coot,468,322
1978,38,9991,Pond,31702,2651
1978,39,1320,Mallard,48482,8862
1978,39,1350,Gadwall,20777,4885
1978,39,1370,American wigeon,4231,954
1978,39,1390,Green-winged teal,17769,3797
1978,39,1400,Blue-winged teal,82996,22317
1978,39,1420,Northern shoveler,14668,4834
1978,39,1430,Northern pintail,24560,4484
1978,39,1460,Redhead,11507,3171
1978,39,1470,Canvasback,6977,2109
1978,39,1499,Generic scaup,89343,28952
1978,39,1500,Ring-necked duck,8102,5363
1978,39,1519,Generic goldeneye,0,0
1978,39,1530,Bufflehead,2177,653
1978,39,1670,Ruddy duck,16041,13037
1978,39,1720,Canada goose,0,0
1978,39,2210,American coot,36283,18130
1978,39,9991,Pond,114911,10887
1978,40,1320,Mallard,97792,15641
1978,40,1350,Gadwall,11139,5204
1978,40,1370,American wigeon,6503,2108
1978,40,1390,Green-winged teal,19030,3950
1978,40,1400,Blue-winged teal,87452,45929
1978,40,1420,Northern shoveler,20698,7841
1978,40,1430,Northern pintail,28483,5204
1978,40,1460,Redhead,12973,4067
1978,40,1470,Canvasback,15691,4716
1978,40,1499,Generic scaup,49135,17033
1978,40,1500,Ring-necked duck,3365,788
1978,40,1519,Generic goldeneye,4589,3297
1978,40,1530,Bufflehead,9494,6766
1978,40,1670,Ruddy duck,9995,6203
1978,40,1720,Canada goose,371.7,371.7
1978,40,2210,American coot,31394,12252
1978,40,9991,Pond,191271,26078
1978,41,1320,Mallard,179047,48934
1978,41,1350,Gadwall,135574,30444
1978,41,1370,American wigeon,95306,30747
1978,41,1390,Green-winged teal,10021,4299
1978,41,1400,Blue-winged teal,67939,30165
1978,41,1420,Northern shoveler,138905,45455
1978,41,1430,Northern pintail,295874,110079
1978,41,1460,Redhead,6984,2953
1978,41,1470,Canvasback,5939,3297
1978,41,1499,Generic scaup,51904,25502
1978,41,1500,Ring-necked duck,0,0
1978,41,1519,Generic goldeneye,0,0
1978,41,1530,Bufflehead,0,0
1978,41,1670,Ruddy duck,3963,2232
1978,41,1720,Canada goose,23831.91,23831.91
1978,41,2210,American coot,38460,14425
1978,41,9991,Pond,145669,26799
1978,42,1320,Mallard,103492,30266
1978,42,1350,Gadwall,39246,11818
1978,42,1370,American wigeon,61721,18245
1978,42,1390,Green-winged teal,8209,3924
1978,42,1400,Blue-winged teal,26003,10923
1978,42,1420,Northern shoveler,40323,18565
1978,42,1430,Northern pintail,53018,21176
1978,42,1460,Redhead,0,0
1978,42,1470,Canvasback,452,430
1978,42,1499,Generic scaup,20204,7999
1978,42,1500,Ring-necked duck,762,764
1978,42,1519,Generic goldeneye,0,0
1978,42,1530,Bufflehead,1290,807
1978,42,1670,Ruddy duck,10181,7863
1978,42,1720,Canada goose,4019.94,4019.94
1978,42,2210,American coot,44623,30104
1978,42,9991,Pond,156213,30948
1978,43,1320,Mallard,126459,35473
1978,43,1350,Gadwall,55097,9546
1978,43,1370,American wigeon,39950,11782
1978,43,1390,Green-winged teal,6789,4129
1978,43,1400,Blue-winged teal,105136,34040
1978,43,1420,Northern shoveler,49727,15164
1978,43,1430,Northern pintail,114246,31494
1978,43,1460,Redhead,1539,1112
1978,43,1470,Canvasback,1371,1364
1978,43,1499,Generic scaup,18852,8575
1978,43,1500,Ring-necked duck,385,383
1978,43,1519,Generic goldeneye,0,0
1978,43,1530,Bufflehead,652,648
1978,43,1670,Ruddy duck,0,0
1978,43,1720,Canada goose,0,0
1978,43,2210,American coot,63899,39923
1978,43,9991,Pond,123674,23705
1978,44,1320,Mallard,130203,33642
1978,44,1350,Gadwall,33271,16824
1978,44,1370,American wigeon,49570,13832
1978,44,1390,Green-winged teal,10122,4164
1978,44,1400,Blue-winged teal,120507,40872
1978,44,1420,Northern shoveler,69280,20963
1978,44,1430,Northern pintail,117999,42923
1978,44,1460,Redhead,2458,1481
1978,44,1470,Canvasback,0,0
1978,44,1499,Generic scaup,14405,6787
1978,44,1500,Ring-necked duck,861,918
1978,44,1519,Generic goldeneye,0,0
1978,44,1530,Bufflehead,0,0
1978,44,1670,Ruddy duck,5754,3842
1978,44,1720,Canada goose,1398.12,1398.12
1978,44,2210,American coot,12009,6235
1978,44,9991,Pond,212322,42382
1978,45,1320,Mallard,237526,49903
1978,45,1350,Gadwall,109484,15835
1978,45,1370,American wigeon,17367,4013
1978,45,1390,Green-winged teal,10981,3599
1978,45,1400,Blue-winged teal,269047,58465
1978,45,1420,Northern shoveler,125982,29815
1978,45,1430,Northern pintail,261453,58430
1978,45,1460,Redhead,97306,16793
1978,45,1470,Canvasback,8722,2218
1978,45,1499,Generic scaup,43060,10397
1978,45,1500,Ring-necked duck,584,581
1978,45,1519,Generic goldeneye,0,0
1978,45,1530,Bufflehead,0,0
1978,45,1670,Ruddy duck,78042,29314
1978,45,1720,Canada goose,948.59,948.59
1978,45,2210,American coot,109640,26712
1978,45,9991,Pond,304209,24786
1978,46,1320,Mallard,131678,28198
1978,46,1350,Gadwall,75177,11571
1978,46,1370,American wigeon,12058,2601
1978,46,1390,Green-winged teal,2701,1807
1978,46,1400,Blue-winged teal,341010,77550
1978,46,1420,Northern shoveler,97025,21135
1978,46,1430,Northern pintail,206305,42156
1978,46,1460,Redhead,92920,16720
1978,46,1470,Canvasback,6928,2111
1978,46,1499,Generic scaup,37854,9758
1978,46,1500,Ring-necked duck,1258,1246
1978,46,1519,Generic goldeneye,0,0
1978,46,1530,Bufflehead,304,301
1978,46,1670,Ruddy duck,45225,12640
1978,46,1720,Canada goose,0,0
1978,46,2210,American coot,213577,59059
1978,46,9991,Pond,195207,20890
1978,47,1320,Mallard,10889,7425
1978,47,1350,Gadwall,4171,4037
1978,47,1370,American wigeon,0,0
1978,47,1390,Green-winged teal,0,0
1978,47,1400,Blue-winged teal,22182,21488
1978,47,1420,Northern shoveler,4773,4623
1978,47,1430,Northern pintail,6476,6272
1978,47,1460,Redhead,0,0
1978,47,1470,Canvasback,0,0
1978,47,1499,Generic scaup,0,0
1978,47,1500,Ring-necked duck,0,0
1978,47,1519,Generic goldeneye,0,0
1978,47,1530,Bufflehead,0,0
1978,47,1670,Ruddy duck,0,0
1978,47,1720,Canada goose,0,0
1978,47,2210,American coot,2483,2483
1978,47,9991,Pond,14212,7196
1978,48,1320,Mallard,270701,54019
1978,48,1350,Gadwall,143120,24806
1978,48,1370,American wigeon,36717,8984
1978,48,1390,Green-winged teal,11495,9195
1978,48,1400,Blue-winged teal,764598,177891
1978,48,1420,Northern shoveler,254539,56473
1978,48,1430,Northern pintail,477921,128139
1978,48,1460,Redhead,128184,35320
1978,48,1470,Canvasback,10255,5220
1978,48,1499,Generic scaup,37940,12810
1978,48,1500,Ring-necked duck,532,540
1978,48,1519,Generic goldeneye,0,0
1978,48,1530,Bufflehead,450,450
1978,48,1670,Ruddy duck,10929,7679
1978,48,1720,Canada goose,3669.75,3669.75
1978,48,2210,American coot,138829,41309
1978,48,9991,Pond,307350,33655
1978,49,1320,Mallard,136431,27582
1978,49,1350,Gadwall,57223,13920
1978,49,1370,American wigeon,6384,3177
1978,49,1390,Green-winged teal,16894,4395
1978,49,1400,Blue-winged teal,402212,85860
1978,49,1420,Northern shoveler,95262,24657
1978,49,1430,Northern pintail,82526,24492
1978,49,1460,Redhead,13775,4936
1978,49,1470,Canvasback,2071,1963
1978,49,1499,Generic scaup,21389,10083
1978,49,1500,Ring-necked duck,0,0
1978,49,1519,Generic goldeneye,953,779
1978,49,1530,Bufflehead,0,0
1978,49,1670,Ruddy duck,11972,8177
1978,49,1720,Canada goose,2161.96,2161.96
1978,49,2210,American coot,81665,28880
1978,49,9991,Pond,131536,20256
1978,50,1320,Mallard,251083.43,145977.86
1978,50,1350,Gadwall,1858.88,4878.74
1978,50,1370,American wigeon,34299.87,42486.14
1978,50,1390,Green-winged teal,32355.43,29195.23
1978,50,1400,Blue-winged teal,19958.36,61021.17
1978,50,1420,Northern shoveler,1839.59,6818.97
1978,50,1430,Northern pintail,2551.91,7724.75
1978,50,1460,Redhead,899.28,6232.49
1978,50,1470,Canvasback,5311.39,26248.56
1978,50,1499,Generic scaup,90877.83,71460.82
1978,50,1500,Ring-necked duck,69107.23,50618.8
1978,50,1519,Generic goldeneye,103359.09,76914.38
1978,50,1530,Bufflehead,24703.45,22466.75
1978,50,1670,Ruddy duck,1670.97,5272.83
1978,50,1720,Canada goose,30850.69,42731.75
1978,50,2210,American coot,3212.61,18585.76
1978,75,1320,Mallard,56399.41,36635.74
1978,75,1350,Gadwall,5820.88,4531.44
1978,75,1370,American wigeon,59453.46,46601.02
1978,75,1390,Green-winged teal,75058.8,30508.59
1978,75,1400,Blue-winged teal,118447.38,40437.05
1978,75,1420,Northern shoveler,10023.79,1615.55
1978,75,1430,Northern pintail,5093.27,3970.27
1978,75,1460,Redhead,7443.65,5800.75
1978,75,1470,Canvasback,0,0
1978,75,1499,Generic scaup,151824.14,80564.08
1978,75,1500,Ring-necked duck,0,0
1978,75,1519,Generic goldeneye,0,0
1978,75,1530,Bufflehead,115311.96,33169.08
1978,75,1670,Ruddy duck,0,0
1978,75,1720,Canada goose,0,0
1978,75,2210,American coot,1127.31,880.42
1978,76,1320,Mallard,155876.97,48499.17
1978,76,1350,Gadwall,1987.85,1547.51
1978,76,1370,American wigeon,16242.9,12731.57
1978,76,1390,Green-winged teal,51265.85,40213.64
1978,76,1400,Blue-winged teal,53933.77,18412.58
1978,76,1420,Northern shoveler,11410.57,1363.94
1978,76,1430,Northern pintail,13915.01,10846.93
1978,76,1460,Redhead,1016.81,792.39
1978,76,1470,Canvasback,3387.2,2661.49
1978,76,1499,Generic scaup,42676.86,8461.19
1978,76,1500,Ring-necked duck,1314.34,1029.19
1978,76,1519,Generic goldeneye,7081.75,5641.66
1978,76,1530,Bufflehead,52024.38,10999.26
1978,76,1670,Ruddy duck,0,0
1978,76,1720,Canada goose,1808.44,1808.44
1978,76,2210,American coot,4619.81,3608.01
1978,77,1320,Mallard,336301.81,95624.11
1978,77,1350,Gadwall,1571.04,1522.6
1978,77,1370,American wigeon,215021.27,55957.99
1978,77,1390,Green-winged teal,498352,183160.79
1978,77,1400,Blue-winged teal,154515.37,55259.5
1978,77,1420,Northern shoveler,42384.62,21983.54
1978,77,1430,Northern pintail,32991.94,20967.21
1978,77,1460,Redhead,12054.15,9761.99
1978,77,1470,Canvasback,4015.46,2800.8
1978,77,1499,Generic scaup,257400.73,59511.81
1978,77,1500,Ring-necked duck,33240,7352.9
1978,77,1519,Generic goldeneye,48506.01,20840.76
1978,77,1530,Bufflehead,137053,43158.34
1978,77,1670,Ruddy duck,0,0
1978,77,1720,Canada goose,1429.25,1429.25
1978,77,2210,American coot,32860.16,13527
1979,1,1320,Mallard,5897,3446
1979,1,1350,Gadwall,0,0
1979,1,1370,American wigeon,0,0
1979,1,1390,Green-winged teal,2931,1198
1979,1,1400,Blue-winged teal,0,0
1979,1,1420,Northern shoveler,369,361
1979,1,1430,Northern pintail,4150,2405
1979,1,1460,Redhead,0,0
1979,1,1470,Canvasback,0,0
1979,1,1499,Generic scaup,801,370
1979,1,1500,Ring-necked duck,0,0
1979,1,1519,Generic goldeneye,6742,3799
1979,1,1530,Bufflehead,1227,815
1979,1,1670,Ruddy duck,0,0
1979,1,1720,Canada goose,317.67,317.67
1979,1,2210,American coot,0,0
1979,2,1320,Mallard,7505,2137
1979,2,1350,Gadwall,0,0
1979,2,1370,American wigeon,24119,7134
1979,2,1390,Green-winged teal,14657,5258
1979,2,1400,Blue-winged teal,0,0
1979,2,1420,Northern shoveler,1509,715
1979,2,1430,Northern pintail,9808,4960
1979,2,1460,Redhead,0,0
1979,2,1470,Canvasback,0,0
1979,2,1499,Generic scaup,61599,15623
1979,2,1500,Ring-necked duck,0,0
1979,2,1519,Generic goldeneye,4327,3110
1979,2,1530,Bufflehead,15338,4377
1979,2,1670,Ruddy duck,0,0
1979,2,1720,Canada goose,0,0
1979,2,2210,American coot,0,0
1979,3,1320,Mallard,73023,29092
1979,3,1350,Gadwall,0,0
1979,3,1370,American wigeon,66170,20492
1979,3,1390,Green-winged teal,43809,15247
1979,3,1400,Blue-winged teal,0,0
1979,3,1420,Northern shoveler,11811,3647
1979,3,1430,Northern pintail,47132,11365
1979,3,1460,Redhead,0,0
1979,3,1470,Canvasback,19198,12638
1979,3,1499,Generic scaup,54658,18399
1979,3,1500,Ring-necked duck,567,585
1979,3,1519,Generic goldeneye,14226,6708
1979,3,1530,Bufflehead,22268,7797
1979,3,1670,Ruddy duck,0,0
1979,3,1720,Canada goose,4679.83,4679.83
1979,3,2210,American coot,0,0
1979,4,1320,Mallard,48249,10875
1979,4,1350,Gadwall,0,0
1979,4,1370,American wigeon,149977,26395
1979,4,1390,Green-winged teal,69553,11693
1979,4,1400,Blue-winged teal,0,0
1979,4,1420,Northern shoveler,39830,11020
1979,4,1430,Northern pintail,99816,18968
1979,4,1460,Redhead,839,878
1979,4,1470,Canvasback,33501,11329
1979,4,1499,Generic scaup,137429,31065
1979,4,1500,Ring-necked duck,0,0
1979,4,1519,Generic goldeneye,34560,23574
1979,4,1530,Bufflehead,29115,9028
1979,4,1670,Ruddy duck,0,0
1979,4,1720,Canada goose,13255.81,13255.81
1979,4,2210,American coot,0,0
1979,5,1320,Mallard,14913,4120
1979,5,1350,Gadwall,0,0
1979,5,1370,American wigeon,29368,7616
1979,5,1390,Green-winged teal,19219,8088
